"","literality","list","rating","language","item","Subject","response"
"568","literal","1","Irony","English",16,"S04_1",1
"569","literal","1","Irony","English",16,"S05_1",3
"570","literal","1","Irony","English",16,"S06_1",1
"571","literal","1","Irony","English",16,"S07_1",1
"572","literal","1","Irony","English",16,"S08_1",1
"573","literal","1","Irony","English",16,"S09_1",2
"574","literal","1","Irony","English",16,"S10_1",5
"575","literal","1","Irony","English",16,"S11_1",1
"576","literal","1","Irony","English",16,"S12_1",5
"577","irony","1","Valence","English",17,"S01_1",1
"578","irony","1","Valence","English",17,"S02_1",1
"579","irony","1","Valence","English",17,"S03_1",1
"580","irony","1","Valence","English",17,"S04_1",1
"581","irony","1","Valence","English",17,"S05_1",5
"582","irony","1","Valence","English",17,"S06_1",1
"583","irony","1","Valence","English",17,"S07_1",2
"584","irony","1","Valence","English",17,"S08_1",1
"585","irony","1","Valence","English",17,"S09_1",2
"586","irony","1","Valence","English",17,"S10_1",2
"587","irony","1","Valence","English",17,"S11_1",3
"588","irony","1","Valence","English",17,"S12_1",1
"589","irony","1","Relationship","English",17,"S01_1",-3
"590","irony","1","Relationship","English",17,"S02_1",-1
"591","irony","1","Relationship","English",17,"S03_1",-1
"592","irony","1","Relationship","English",17,"S04_1",-2
"593","irony","1","Relationship","English",17,"S05_1",-2
"594","irony","1","Relationship","English",17,"S06_1",-2
"595","irony","1","Relationship","English",17,"S07_1",-2
"596","irony","1","Relationship","English",17,"S08_1",-3
"597","irony","1","Relationship","English",17,"S09_1",-3
"598","irony","1","Relationship","English",17,"S10_1",-3
"599","irony","1","Relationship","English",17,"S11_1",-1
"600","irony","1","Relationship","English",17,"S12_1",-2
"601","irony","1","Irony","English",17,"S01_1",5
"602","irony","1","Irony","English",17,"S02_1",5
"603","irony","1","Irony","English",17,"S03_1",1
"604","irony","1","Irony","English",17,"S04_1",5
"605","irony","1","Irony","English",17,"S05_1",4
"606","irony","1","Irony","English",17,"S06_1",5
"607","irony","1","Irony","English",17,"S07_1",5
"608","irony","1","Irony","English",17,"S08_1",5
"609","irony","1","Irony","English",17,"S09_1",5
"610","irony","1","Irony","English",17,"S10_1",5
"611","irony","1","Irony","English",17,"S11_1",5
"612","irony","1","Irony","English",17,"S12_1",5
"613","literal","1","Valence","English",18,"S01_1",1
"614","literal","1","Valence","English",18,"S02_1",2
"615","literal","1","Valence","English",18,"S03_1",2
"616","literal","1","Valence","English",18,"S04_1",2
"617","literal","1","Valence","English",18,"S05_1",4
"618","literal","1","Valence","English",18,"S06_1",3
"619","literal","1","Valence","English",18,"S07_1",2
"620","literal","1","Valence","English",18,"S08_1",3
"621","literal","1","Valence","English",18,"S09_1",2
"622","literal","1","Valence","English",18,"S10_1",2
"623","literal","1","Valence","English",18,"S11_1",3
"624","literal","1","Valence","English",18,"S12_1",2
"625","literal","1","Relationship","English",18,"S01_1",-3
"626","literal","1","Relationship","English",18,"S02_1",0
"627","literal","1","Relationship","English",18,"S03_1",0
"628","literal","1","Relationship","English",18,"S04_1",-1
"629","literal","1","Relationship","English",18,"S05_1",0
"630","literal","1","Relationship","English",18,"S06_1",-1
"631","literal","1","Relationship","English",18,"S07_1",-1
"632","literal","1","Relationship","English",18,"S08_1",-1
"633","literal","1","Relationship","English",18,"S09_1",-3
"634","literal","1","Relationship","English",18,"S10_1",-3
"635","literal","1","Relationship","English",18,"S11_1",0
"636","literal","1","Relationship","English",18,"S12_1",-1
"637","literal","1","Irony","English",18,"S01_1",1
"638","literal","1","Irony","English",18,"S02_1",1
"639","literal","1","Irony","English",18,"S03_1",1
"640","literal","1","Irony","English",18,"S04_1",3
"641","literal","1","Irony","English",18,"S05_1",1
"642","literal","1","Irony","English",18,"S06_1",2
"643","literal","1","Irony","English",18,"S07_1",1
"644","literal","1","Irony","English",18,"S08_1",1
"645","literal","1","Irony","English",18,"S09_1",1
"646","literal","1","Irony","English",18,"S10_1",1
"647","literal","1","Irony","English",18,"S11_1",1
"648","literal","1","Irony","English",18,"S12_1",1
"649","irony","1","Valence","English",19,"S01_1",4
"650","irony","1","Valence","English",19,"S02_1",3
"651","irony","1","Valence","English",19,"S03_1",2
"652","irony","1","Valence","English",19,"S04_1",3
"653","irony","1","Valence","English",19,"S05_1",4
"654","irony","1","Valence","English",19,"S06_1",2
"655","irony","1","Valence","English",19,"S07_1",3
"656","irony","1","Valence","English",19,"S08_1",3
"657","irony","1","Valence","English",19,"S09_1",4
"658","irony","1","Valence","English",19,"S10_1",4
"659","irony","1","Valence","English",19,"S11_1",3
"660","irony","1","Valence","English",19,"S12_1",2
"661","irony","1","Relationship","English",19,"S01_1",0
"662","irony","1","Relationship","English",19,"S02_1",0
"663","irony","1","Relationship","English",19,"S03_1",0
"664","irony","1","Relationship","English",19,"S04_1",0
"665","irony","1","Relationship","English",19,"S05_1",0
"666","irony","1","Relationship","English",19,"S06_1",-1
"667","irony","1","Relationship","English",19,"S07_1",-1
"668","irony","1","Relationship","English",19,"S08_1",0
"669","irony","1","Relationship","English",19,"S09_1",0
"670","irony","1","Relationship","English",19,"S10_1",1
"671","irony","1","Relationship","English",19,"S11_1",0
"672","irony","1","Relationship","English",19,"S12_1",-1
"673","irony","1","Irony","English",19,"S01_1",5
"674","irony","1","Irony","English",19,"S02_1",5
"675","irony","1","Irony","English",19,"S03_1",1
"676","irony","1","Irony","English",19,"S04_1",5
"677","irony","1","Irony","English",19,"S05_1",3
"678","irony","1","Irony","English",19,"S06_1",5
"679","irony","1","Irony","English",19,"S07_1",5
"680","irony","1","Irony","English",19,"S08_1",5
"681","irony","1","Irony","English",19,"S09_1",3
"682","irony","1","Irony","English",19,"S10_1",4
"683","irony","1","Irony","English",19,"S11_1",5
"684","irony","1","Irony","English",19,"S12_1",5
"685","literal","1","Valence","English",20,"S01_1",1
"686","literal","1","Valence","English",20,"S02_1",2
"687","literal","1","Valence","English",20,"S03_1",2
"688","literal","1","Valence","English",20,"S04_1",2
"689","literal","1","Valence","English",20,"S05_1",3
"690","literal","1","Valence","English",20,"S06_1",1
"691","literal","1","Valence","English",20,"S07_1",1
"692","literal","1","Valence","English",20,"S08_1",1
"693","literal","1","Valence","English",20,"S09_1",2
"694","literal","1","Valence","English",20,"S10_1",1
"695","literal","1","Valence","English",20,"S11_1",2
"696","literal","1","Valence","English",20,"S12_1",2
"697","literal","1","Relationship","English",20,"S01_1",-3
"698","literal","1","Relationship","English",20,"S02_1",-1
"699","literal","1","Relationship","English",20,"S03_1",-1
"700","literal","1","Relationship","English",20,"S04_1",-2
"701","literal","1","Relationship","English",20,"S05_1",-2
"702","literal","1","Relationship","English",20,"S06_1",-2
"703","literal","1","Relationship","English",20,"S07_1",-2
"704","literal","1","Relationship","English",20,"S08_1",-3
"705","literal","1","Relationship","English",20,"S09_1",-2
"706","literal","1","Relationship","English",20,"S10_1",-3
"707","literal","1","Relationship","English",20,"S11_1",-3
"708","literal","1","Relationship","English",20,"S12_1",-2
"709","literal","1","Irony","English",20,"S01_1",1
"710","literal","1","Irony","English",20,"S02_1",1
"711","literal","1","Irony","English",20,"S03_1",1
"712","literal","1","Irony","English",20,"S04_1",1
"713","literal","1","Irony","English",20,"S05_1",1
"714","literal","1","Irony","English",20,"S06_1",1
"715","literal","1","Irony","English",20,"S07_1",1
"716","literal","1","Irony","English",20,"S08_1",1
"717","literal","1","Irony","English",20,"S09_1",1
"718","literal","1","Irony","English",20,"S10_1",3
"719","literal","1","Irony","English",20,"S11_1",1
"720","literal","1","Irony","English",20,"S12_1",5
"721","irony","1","Valence","English",21,"S01_1",1
"722","irony","1","Valence","English",21,"S02_1",2
"723","irony","1","Valence","English",21,"S03_1",2
"724","irony","1","Valence","English",21,"S04_1",2
"725","irony","1","Valence","English",21,"S05_1",4
"726","irony","1","Valence","English",21,"S06_1",3
"727","irony","1","Valence","English",21,"S07_1",3
"728","irony","1","Valence","English",21,"S08_1",2
"729","irony","1","Valence","English",21,"S09_1",4
"730","irony","1","Valence","English",21,"S10_1",5
"731","irony","1","Valence","English",21,"S11_1",3
"732","irony","1","Valence","English",21,"S12_1",1
"733","irony","1","Relationship","English",21,"S01_1",-3
"734","irony","1","Relationship","English",21,"S02_1",0
"735","irony","1","Relationship","English",21,"S03_1",-1
"736","irony","1","Relationship","English",21,"S04_1",-2
"737","irony","1","Relationship","English",21,"S05_1",0
"738","irony","1","Relationship","English",21,"S06_1",0
"739","irony","1","Relationship","English",21,"S07_1",-1
"740","irony","1","Relationship","English",21,"S08_1",0
"741","irony","1","Relationship","English",21,"S09_1",-1
"742","irony","1","Relationship","English",21,"S10_1",-1
"743","irony","1","Relationship","English",21,"S11_1",0
"744","irony","1","Relationship","English",21,"S12_1",-2
"745","irony","1","Irony","English",21,"S01_1",5
"746","irony","1","Irony","English",21,"S02_1",5
"747","irony","1","Irony","English",21,"S03_1",3
"748","irony","1","Irony","English",21,"S04_1",5
"749","irony","1","Irony","English",21,"S05_1",2
"750","irony","1","Irony","English",21,"S06_1",5
"751","irony","1","Irony","English",21,"S07_1",5
"752","irony","1","Irony","English",21,"S08_1",5
"753","irony","1","Irony","English",21,"S09_1",4
"754","irony","1","Irony","English",21,"S10_1",4
"755","irony","1","Irony","English",21,"S11_1",5
"756","irony","1","Irony","English",21,"S12_1",5
"757","literal","1","Valence","English",22,"S01_1",1
"758","literal","1","Valence","English",22,"S02_1",3
"759","literal","1","Valence","English",22,"S03_1",3
"760","literal","1","Valence","English",22,"S04_1",3
"761","literal","1","Valence","English",22,"S05_1",4
"762","literal","1","Valence","English",22,"S06_1",3
"763","literal","1","Valence","English",22,"S07_1",4
"764","literal","1","Valence","English",22,"S08_1",1
"765","literal","1","Valence","English",22,"S09_1",3
"766","literal","1","Valence","English",22,"S10_1",4
"767","literal","1","Valence","English",22,"S11_1",3
"768","literal","1","Valence","English",22,"S12_1",7
"769","literal","1","Relationship","English",22,"S01_1",-3
"770","literal","1","Relationship","English",22,"S02_1",0
"771","literal","1","Relationship","English",22,"S03_1",0
"772","literal","1","Relationship","English",22,"S04_1",0
"773","literal","1","Relationship","English",22,"S05_1",1
"774","literal","1","Relationship","English",22,"S06_1",1
"775","literal","1","Relationship","English",22,"S07_1",0
"776","literal","1","Relationship","English",22,"S08_1",-2
"777","literal","1","Relationship","English",22,"S09_1",-1
"778","literal","1","Relationship","English",22,"S10_1",0
"779","literal","1","Relationship","English",22,"S11_1",-1
"780","literal","1","Relationship","English",22,"S12_1",3
"781","literal","1","Irony","English",22,"S01_1",1
"782","literal","1","Irony","English",22,"S02_1",1
"783","literal","1","Irony","English",22,"S03_1",1
"784","literal","1","Irony","English",22,"S04_1",2
"785","literal","1","Irony","English",22,"S05_1",1
"786","literal","1","Irony","English",22,"S06_1",1
"787","literal","1","Irony","English",22,"S07_1",1
"788","literal","1","Irony","English",22,"S08_1",1
"789","literal","1","Irony","English",22,"S09_1",1
"790","literal","1","Irony","English",22,"S10_1",2
"791","literal","1","Irony","English",22,"S11_1",1
"792","literal","1","Irony","English",22,"S12_1",1
"793","irony","1","Valence","English",23,"S01_1",4
"794","irony","1","Valence","English",23,"S02_1",3
"795","irony","1","Valence","English",23,"S03_1",4
"796","irony","1","Valence","English",23,"S04_1",2
"797","irony","1","Valence","English",23,"S05_1",2
"798","irony","1","Valence","English",23,"S06_1",2
"799","irony","1","Valence","English",23,"S07_1",3
"800","irony","1","Valence","English",23,"S08_1",2
"801","irony","1","Valence","English",23,"S09_1",4
"802","irony","1","Valence","English",23,"S10_1",1
"803","irony","1","Valence","English",23,"S11_1",3
"804","irony","1","Valence","English",23,"S12_1",2
"805","irony","1","Relationship","English",23,"S01_1",0
"806","irony","1","Relationship","English",23,"S02_1",0
"807","irony","1","Relationship","English",23,"S03_1",0
"808","irony","1","Relationship","English",23,"S04_1",-1
"809","irony","1","Relationship","English",23,"S05_1",-1
"810","irony","1","Relationship","English",23,"S06_1",-1
"811","irony","1","Relationship","English",23,"S07_1",-1
"812","irony","1","Relationship","English",23,"S08_1",0
"813","irony","1","Relationship","English",23,"S09_1",0
"814","irony","1","Relationship","English",23,"S10_1",-2
"815","irony","1","Relationship","English",23,"S11_1",-1
"816","irony","1","Relationship","English",23,"S12_1",-1
"817","irony","1","Irony","English",23,"S01_1",5
"818","irony","1","Irony","English",23,"S02_1",5
"819","irony","1","Irony","English",23,"S03_1",1
"820","irony","1","Irony","English",23,"S04_1",5
"821","irony","1","Irony","English",23,"S05_1",5
"822","irony","1","Irony","English",23,"S06_1",1
"823","irony","1","Irony","English",23,"S07_1",5
"824","irony","1","Irony","English",23,"S08_1",5
"825","irony","1","Irony","English",23,"S09_1",5
"826","irony","1","Irony","English",23,"S10_1",5
"827","irony","1","Irony","English",23,"S11_1",5
"828","irony","1","Irony","English",23,"S12_1",5
"829","literal","1","Valence","English",24,"S01_1",4
"830","literal","1","Valence","English",24,"S02_1",1
"831","literal","1","Valence","English",24,"S03_1",7
"832","literal","1","Valence","English",24,"S04_1",2
"833","literal","1","Valence","English",24,"S05_1",3
"834","literal","1","Valence","English",24,"S06_1",3
"835","literal","1","Valence","English",24,"S07_1",6
"836","literal","1","Valence","English",24,"S08_1",3
"837","literal","1","Valence","English",24,"S09_1",4
"838","literal","1","Valence","English",24,"S10_1",4
"839","literal","1","Valence","English",24,"S11_1",3
"840","literal","1","Valence","English",24,"S12_1",2
"841","literal","1","Relationship","English",24,"S01_1",0
"842","literal","1","Relationship","English",24,"S02_1",0
"843","literal","1","Relationship","English",24,"S03_1",0
"844","literal","1","Relationship","English",24,"S04_1",-1
"845","literal","1","Relationship","English",24,"S05_1",2
"846","literal","1","Relationship","English",24,"S06_1",0
"847","literal","1","Relationship","English",24,"S07_1",2
"848","literal","1","Relationship","English",24,"S08_1",2
"849","literal","1","Relationship","English",24,"S09_1",1
"850","literal","1","Relationship","English",24,"S10_1",0
"851","literal","1","Relationship","English",24,"S11_1",0
"852","literal","1","Relationship","English",24,"S12_1",-1
